Ordre;Site_gestion_date_Quadrat;Qtte_Plantes;Sp_Plantes;individu;Sp_Pollinisateurs;N_Interactions
1518;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1217;Apis_mellifera;8
1519;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1218;Apis_mellifera;5
1520;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1219;Apis_mellifera;9
1521;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1220;Apis_mellifera;4
1522;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1221;Anthophila_indet.;2
1523;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1222;Bombus_terrestris/lucorum/magnus/cryptarum;5
1524;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1223;Apis_mellifera;4
1525;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1224;Apis_mellifera;5
1526;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1225;Apis_mellifera;6
1527;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1226;Apis_mellifera;5
1528;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1227;Apis_mellifera;6
1529;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1228;Apis_mellifera;8
1530;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1229;Syritta_pipiens;1
1531;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1230;Apis_mellifera;1
1532;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1231;Apis_mellifera;2
1533;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1233;Anthophila_indet.;1
1534;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1234;Syrphidae_indet.;3
1535;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1235;Lasioglossum_spec.;3
1536;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1236;Lasioglossum_spec.;4
1537;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1237;Apis_mellifera;2
1538;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1238;Apis_mellifera;4
1539;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1239;Apis_mellifera;5
1540;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1240;Apis_mellifera;3
1541;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1241;Eristalis_tenax;5
1542;Kellner_Fauche_miJuillet_Q2;100;Origanum_vulgare;1242;Apis_mellifera;2
1543;Kellner_Fauche_miJuillet_Q3;17;Achillea_millefolium;1246;Eristalis_tenax;4
1544;Kellner_Fauche_miJuillet_Q3;2;Daucus_carota;1255;Syritta_pipiens;1
1545;Kellner_Fauche_miJuillet_Q3;1;Hypericum_perforatum;1253;Bombus_lapidarius;1
1546;Kellner_Fauche_miJuillet_Q3;2;Lotus_corniculatus;;No;0
1547;Kellner_Fauche_miJuillet_Q3;6;Origanum_vulgare;1247;Apis_mellifera;2
1548;Kellner_Fauche_miJuillet_Q3;2;Daucus_carota;1245;Syritta_pipiens;1
1549;Kellner_Fauche_miJuillet_Q3;2;Daucus_carota;1248;Syritta_pipiens;2
1550;Kellner_Fauche_miJuillet_Q3;17;Achillea_millefolium;1249;Eristalis_tenax;2
1551;Kellner_Fauche_miJuillet_Q3;2;Daucus_carota;1249;Eristalis_tenax;1
1552;Kellner_Fauche_miJuillet_Q3;17;Achillea_millefolium;1250;Syrphidae_indet.;2
1553;Kellner_Fauche_miJuillet_Q3;1;Hypericum_perforatum;1251;Megachile_centuncularis;1
1554;Kellner_Fauche_miJuillet_Q3;2;Daucus_carota;1252;Eristalis_arbustorum/abusiva;2
1555;Kellner_Fauche_miJuillet_Q3;17;Achillea_millefolium;1254;Syritta_pipiens;2
1556;Mendel_Tonte_miJuillet;;;;No;0
1557;CEI_Tonte_finJuillet;2;Hypochaeris_radicata;1256;Syrphus_spec.;1
1558;CEI_Tonte_finJuillet;5;Prunella_vulgaris;;No;0
1559;CEI_Tonte_finJuillet;58;Trifolium_repens;;No;0
1560;CEI_Fauche_finJuillet_Q1;9;Jacobaea_vulgaris;1257;Sphaerophoria_scripta;3
1561;CEI_Fauche_finJuillet_Q1;1;Plantago_lanceolata;;No;0
1562;CEI_Fauche_finJuillet_Q2;4;Daucus_carota;;No;0
1563;CEI_Fauche_finJuillet_Q3;7;Hypochaeris_radicata;1258;Syrphus_spec.;1
1564;Cyclotron_Fauche_finJuillet;5;Hypochaeris_radicata;1261;Platycheirus_albimanus;1
1565;Cyclotron_Fauche_finJuillet;5;Leucanthemum_vulgare;1260;Syrphidae_indet.;1
1566;Cyclotron_Fauche_finJuillet;1;Ranunculus_repens;1259;Cheilosia_spec.;1
1567;Hemptinne_Tonte_finJuillet;22;Hypochaeris_radicata;1262;Bombus_lapidarius;3
1568;Hemptinne_Tonte_finJuillet;3;Prunella_vulgaris;;No;0
1569;Hemptinne_Tonte_finJuillet;12;Trifolium_dubium;;No;0
1570;Hemptinne_Tonte_finJuillet;61;Trifolium_repens;1263;Apis_mellifera;6
1571;Hemptinne_Tonte_finJuillet;61;Trifolium_repens;1264;Apis_mellifera;4
1572;Hemptinne_Tonte_finJuillet;61;Trifolium_repens;1265;Apis_mellifera;1
1573;Hemptinne_Tonte_finJuillet;22;Hypochaeris_radicata;1268;Lasioglossum_(Sphecodogastra)_spec.;1
1574;Hemptinne_Tonte_finJuillet;61;Trifolium_repens;1266;Apis_mellifera;1
1575;Hemptinne_Tonte_finJuillet;22;Hypochaeris_radicata;1267;Eristalis_tenax;1
1576;Hemptinne_Fauche_finJuillet_Q1;8;Cirsium_vulgare;1269;Bombus_lapidarius;1
1577;Hemptinne_Fauche_finJuillet_Q1;1;Jacobaea_vulgaris;1270;Pyronia_tithonus;1
1578;Hemptinne_Fauche_finJuillet_Q1;9;Picris_hieracioides;1271;Lasioglossum_spec.;2
1579;Hemptinne_Fauche_finJuillet_Q1;1;Jacobaea_vulgaris;1272;Polyommatus_icarus;1
1580;Hemptinne_Fauche_finJuillet_Q1;8;Cirsium_vulgare;1273;Polyommatus_icarus;1
1581;Hemptinne_Fauche_finJuillet_Q1;9;Picris_hieracioides;1274;Lasioglossum_leucozonium;1
1582;Hemptinne_Fauche_finJuillet_Q1;8;Cirsium_vulgare;1275;Polyommatus_icarus;2
1583;Hemptinne_Fauche_finJuillet_Q1;1;Jacobaea_vulgaris;1275;Polyommatus_icarus;1
1584;Hemptinne_Fauche_finJuillet_Q1;8;Cirsium_vulgare;1276;Bombus_lapidarius;4
1585;Hemptinne_Fauche_finJuillet_Q1;9;Picris_hieracioides;1277;Eristalis_tenax;1
1586;Hemptinne_Fauche_finJuillet_Q1;9;Picris_hieracioides;1278;Lasioglossum_spec.;3
1587;Hemptinne_Fauche_finJuillet_Q2;5;Cirsium_arvense;1279;Cerceris_arenaria;1
1588;Hemptinne_Fauche_finJuillet_Q2;6;Jacobaea_vulgaris;1280;Pyronia_tithonus;1
1589;Hemptinne_Fauche_finJuillet_Q2;5;Cirsium_arvense;1281;Hylaeus_spec.;1
1590;Hemptinne_Fauche_finJuillet_Q2;6;Jacobaea_vulgaris;1282;Polyommatus_icarus;1
1591;Hemptinne_Fauche_finJuillet_Q2;5;Cirsium_arvense;1283;Aricia_agestis;1
1592;Hemptinne_Fauche_finJuillet_Q2;5;Cirsium_arvense;1284;Cerceris_rybyensis;1
1593;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1285;Pipizella_viduata;1
1594;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1286;Sphaerophoria_scripta;3
1595;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1287;Syritta_pipiens;1
1596;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1288;Cheilosia_variabilis;1
1597;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1289;Eristalis_tenax;1
1598;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1290;Sphecodes_spec.;1
1599;Hemptinne_Fauche_finJuillet_Q3;8;Daucus_carota;1291;Anthophila_indet.;1
1600;Cyclotron_Tonte_finJuillet;1;Plantago_lanceolata;;No;0
1601;Cyclotron_Tonte_finJuillet;30;Trifolium_repens;1292;Apis_mellifera;13
1602;Cyclotron_Tonte_finJuillet;30;Trifolium_repens;1293;Apis_mellifera;1
1603;Cyclotron_Tonte_finJuillet;30;Trifolium_repens;1294;Bombus_lapidarius;1
1604;Vinci_Tonte_finJuillet;7;Bellis_perennis;1296;Lasioglossum_spec.;1
1605;Vinci_Tonte_finJuillet;2;Hypochaeris_radicata;;No;0
1606;Vinci_Tonte_finJuillet;32;Trifolium_repens;1295;Platycheirus_albimanus;1
1607;Vinci_Tonte_finJuillet;32;Trifolium_repens;1297;Apis_mellifera;1
1608;Blocry_Tonte_finJuillet;15;Bellis_perennis;;No;0
1609;Blocry_Tonte_finJuillet;12;Trifolium_repens;1298;Apis_mellifera;3
1610;Blocry_Tonte_finJuillet;12;Trifolium_repens;1299;Bombus_pascuorum;1
1611;Blocry_Tonte_finJuillet;12;Trifolium_repens;1300;Apis_mellifera;3
1612;Blocry_Tonte_finJuillet;12;Trifolium_repens;1301;Apis_mellifera;6
1613;BlancsChevaux_Tonte_finJuillet;5;Bellis_perennis;;No;0
1614;BlancsChevaux_Tonte_finJuillet;10;Trifolium_repens;;No;0
1615;Herge_Tonte_finJuillet;6;Bellis_perennis;;No;0
1616;Herge_Tonte_finJuillet;59;Trifolium_repens;1302;Apis_mellifera;3
1617;Herge_Tonte_finJuillet;59;Trifolium_repens;1304;Apis_mellifera;7
1618;Herge_Tonte_finJuillet;59;Trifolium_repens;1303;Apis_mellifera;2
1619;Source_Tonte_finJuillet;3;Bellis_perennis;;No;0
1620;Source_Tonte_finJuillet;34;Trifolium_repens;1306;Apis_mellifera;3
1621;Source_Tonte_finJuillet;34;Trifolium_repens;1305;Melanostoma_mellinum;1
1622;Source_Tonte_finJuillet;34;Trifolium_repens;1307;Apis_mellifera;5
1623;CAV_Fauche_finJuillet_Q1;2;Achillea_millefolium;;No;0
1624;CAV_Fauche_finJuillet_Q1;2;Betonica_officinalis;1314;Bombus_pascuorum;1
1625;CAV_Fauche_finJuillet_Q1;4;Centaurea_jacea;1315;Bombus_pascuorum;1
1626;CAV_Fauche_finJuillet_Q1;1;Jacobaea_vulgaris;1310;Cheilosia_pagana;1
1627;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1308;Eristalis_tenax;1
1628;CAV_Fauche_finJuillet_Q1;1;Lotus_corniculatus;;No;0
1629;CAV_Fauche_finJuillet_Q1;7;Trifolium_pratense;1315;Bombus_pascuorum;1
1630;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1309;Bombus_lapidarius;3
1631;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1311;Syritta_pipiens;1
1632;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1312;Bombus_lapidarius;3
1633;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1313;Apis_mellifera;1
1634;CAV_Fauche_finJuillet_Q1;25;Knautia_arvensis;1315;Bombus_pascuorum;2
1635;CAV_Fauche_finJuillet_Q2;6;Achillea_millefolium;1317;Maniola_jurtina;1
1636;CAV_Fauche_finJuillet_Q2;1;Betonica_officinalis;1325;Bombus_pascuorum;1
1637;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1316;Bombus_pascuorum;1
1638;CAV_Fauche_finJuillet_Q2;7;Daucus_carota;1318;Syrphidae_indet.;1
1639;CAV_Fauche_finJuillet_Q2;2;Hypochaeris_radicata;;No;0
1640;CAV_Fauche_finJuillet_Q2;11;Prunella_vulgaris;1316;Bombus_pascuorum;2
1641;CAV_Fauche_finJuillet_Q2;7;Daucus_carota;1321;Anthophila_indet.;1
1642;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1319;Bombus_lapidarius;1
1643;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1320;Maniola_jurtina;2
1644;CAV_Fauche_finJuillet_Q2;11;Prunella_vulgaris;1322;Bombus_pascuorum;1
1645;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1323;Eristalis_tenax;1
1646;CAV_Fauche_finJuillet_Q2;11;Prunella_vulgaris;1324;Bombus_pascuorum;7
1647;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1324;Bombus_pascuorum;1
1648;CAV_Fauche_finJuillet_Q2;11;Prunella_vulgaris;1325;Bombus_pascuorum;4
1649;CAV_Fauche_finJuillet_Q2;9;Centaurea_jacea;1325;Bombus_pascuorum;1
1650;CAV_Fauche_finJuillet_Q2;7;Daucus_carota;1320;Maniola_jurtina;1
1651;Gare_bus_Tonte_finjuillet;;;;No;0
1652;Bois_Palette_Tonte_finJuillet;1;Bellis_perennis;;No;0
1653;Bois_Palette_Tonte_finJuillet;19;Trifolium_repens;1326;Apis_mellifera;1
1654;Aula_Tonte_finJuillet;2;Bellis_perennis;;No;0
1655;Aula_Tonte_finJuillet;1;Hypochaeris_radicata;;No;0
1656;Aula_Tonte_finJuillet;19;Lotus_corniculatus;1327;Polyommatus_icarus;1
1657;Aula_Tonte_finJuillet;9;Plantago_lanceolata;;No;0
1658;Aula_Tonte_finJuillet;15;Prunella_vulgaris;1328;Bombus_pascuorum;6
1659;Aula_Tonte_finJuillet;19;Lotus_corniculatus;1328;Bombus_pascuorum;9
1660;Aula_Tonte_finJuillet;19;Lotus_corniculatus;1329;Bombus_lapidarius;8
1661;Aula_Tonte_finJuillet;19;Lotus_corniculatus;1330;Bombus_pascuorum;8
1662;Aula_Tonte_finJuillet;15;Prunella_vulgaris;1330;Bombus_pascuorum;3
1663;Lac_Tonte_finJuillet;7;Bellis_perennis;1332;Neoascia_spec.;1
1664;Lac_Tonte_finJuillet;5;Plantago_lanceolata;;No;0
1665;Lac_Tonte_finJuillet;62;Trifolium_repens;1331;Apis_mellifera;22
1666;Lac_Tonte_finJuillet;7;Bellis_perennis;1333;Eupeodes_corollae;1
1667;Lac_Tonte_finJuillet;62;Trifolium_repens;1334;Bombus_pascuorum;1
1668;Lac_Tonte_finJuillet;62;Trifolium_repens;1335;Apis_mellifera;8
1669;Lac_Tonte_finJuillet;62;Trifolium_repens;1336;Apis_mellifera;23
1670;Lac_Tonte_finJuillet;62;Trifolium_repens;1337;Apis_mellifera;1
1671;Lac_Tonte_finJuillet;62;Trifolium_repens;1338;Apis_mellifera;8
1672;Lac_Tonte_finJuillet;62;Trifolium_repens;1339;Apis_mellifera;4
1673;Lac_Tonte_finJuillet;62;Trifolium_repens;1340;Apis_mellifera;6
1674;Lac_Tonte_finJuillet;62;Trifolium_repens;1341;Apis_mellifera;8
1675;Lac_Tonte_finJuillet;62;Trifolium_repens;1342;Apis_mellifera;12
1676;Lac_Tonte_finJuillet;62;Trifolium_repens;1343;Apis_mellifera;17
1677;Lac_Tonte_finJuillet;62;Trifolium_repens;1344;Apis_mellifera;19
1678;Lac_Tonte_finJuillet;62;Trifolium_repens;1345;Apis_mellifera;5
1679;Lac_Fauche_finJuillet;2;Heracleum_sphondylium;1346;Syrphidae_indet.;1
1680;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1347;Heriades_truncorum;1
1681;Lac_Fauche_finJuillet;6;Lotus_corniculatus;1349;Bombus_pascuorum;4
1682;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1353;Colletes daviesanus/fodiens/similis;1
1683;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1350;Colletes daviesanus/fodiens/similis;1
1684;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1348;Dasypoda_hirtipes;1
1685;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1351;Euclidia_glyphica;1
1686;Lac_Fauche_finJuillet;2;Heracleum_sphondylium;1354;Lasioglossum_spec.;1
1687;Lac_Fauche_finJuillet;2;Heracleum_sphondylium;1352;Syrphidae_indet.;1
1688;Lac_Fauche_finJuillet;2;Jacobaea_vulgaris;1355;Dasypoda_hirtipes;1
1689;Lac_Fauche_finJuillet;2;Heracleum_sphondylium;1356;Syrphidae_indet.;1
1690;Rondes_Bosses_Tonte_finJuillet;1;Bellis_perennis;;No;0
1691;Rondes_Bosses_Tonte_finJuillet;3;Hypochaeris_radicata;;No;0
1692;Rondes_Bosses_Tonte_finJuillet;3;Plantago_lanceolata;;No;0
1693;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1357;Apis_mellifera;1
1694;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1358;Apis_mellifera;2
1695;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1359;Apis_mellifera;23
1696;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1360;Apis_mellifera;12
1697;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1361;Platycheirus_albimanus;1
1698;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1362;Apis_mellifera;25
1699;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1363;Apis_mellifera;11
1700;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1364;Apis_mellifera;1
1701;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1365;Apis_mellifera;5
1702;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1366;Apis_mellifera;26
1703;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1367;Apis_mellifera;9
1704;Rondes_Bosses_Tonte_finJuillet;79;Trifolium_repens;1368;Bombus_lapidarius;1
1705;Parc_Lapins_Tonte_finJuillet;1;Bellis_perennis;;No;0
1706;Parc_Lapins_Tonte_finJuillet;38;Trifolium_repens;1369;Bombus_lapidarius;4
1707;Parc_Lapins_Tonte_finJuillet;38;Trifolium_repens;1370;Bombus_lapidarius;3
1708;Parc_Lapins_Tonte_finJuillet;38;Trifolium_repens;1371;Apis_mellifera;1
1709;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1372;Eristalis_tenax;2
1710;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1373;Eristalis_pertinax;2
1711;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1374;Andrena_rosae;1
1712;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1375;Eristalis_pertinax;1
1713;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1376;Anthophila_indet.;1
1714;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1377;Andrena_rosae;2
1715;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1378;Andrena_rosae;3
1716;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1379;Eristalis_pertinax;1
1717;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1380;Lasioglossum_spec.;3
1718;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1381;Andrena_rosae;3
1719;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1382;Syrphus_spec.;11
1720;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1383;Eristalis_pertinax;5
1721;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1384;Andrena_rosae;1
1722;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1385;Lasioglossum_spec.;3
1723;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1386;Myathropa_florea;5
1724;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1387;Lasioglossum_spec.;2
1725;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1388;Anthophila_indet.;1
1726;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1389;Sphecodes_spec.;2
1727;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1390;Andrena_rosae;2
1728;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1391;Andrena_rosae;3
1729;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1392;Anthophila_indet.;2
1730;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1393;Mesembrina_meridiana;2
1731;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1394;Andrena_rosae;3
1732;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1395;Eristalis_pertinax;2
1733;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1396;Myathropa_florea;2
1734;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1397;Andrena_rosae;2
1735;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1398;Lasioglossum_spec.;3
1736;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1399;Eristalis_pertinax;1
1737;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1400;Syrphus_spec.;2
1738;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1401;Anthophila_indet.;2
1739;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1402;Syrphidae_indet.;1
1740;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1403;Lasioglossum_spec.;1
1741;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1404;Sphaerophoria_spec.;1
1742;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1405;Lasioglossum_spec.;2
1743;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1406;Eristalis_spec.;1
1744;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1407;Syrphus_spec.;5
1745;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1408;Sphaerophoria_spec.;1
1746;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1409;Sphaerophoria_spec.;1
1747;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1410;Syrphidae_indet.;1
1748;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1411;Anthophila_indet.;3
1749;Parc_Lapins_Fauche_finJuillet;15;Heracleum_sphondylium;1412;Lasioglossum_spec.;1
1750;Mercator_Tonte_finJuillet;36;Bellis_perennis;1413;Sphaerophoria_scripta;2
1751;Lavoisier_Tonte_finJuillet;3;Prunella_vulgaris;;No;0
1752;Lavoisier_Tonte_finJuillet;10;Trifolium_repens;1417;Apis_mellifera;1
1753;Mercator_Tonte_finJuillet;36;Bellis_perennis;1414;Lasioglossum_spec.;1
1754;Mercator_Tonte_finJuillet;36;Bellis_perennis;1415;Eupeodes_corollae;3
1755;Mercator_Tonte_finJuillet;36;Bellis_perennis;1416;Lasioglossum_(Dialictus)_spec.;1
1756;Lavoisier_Fauche_finJuillet;3;Hypochaeris_radicata;1419;Anthophila_indet.;1
1757;Lavoisier_Tonte_finJuillet;3;Bellis_perennis;1418;Lasioglossum_spec.;1
1758;Sc_Fauche_finJuillet;32;Daucus_carota;1420;Syritta_pipiens;2
1759;Sc_Fauche_finJuillet;8;Matricaria_chamomilla_Tripleurospermum_maritimum;;No;0
1760;Sc_Fauche_finJuillet;32;Daucus_carota;1421;Anthophila_indet.;1
1761;Sc_Fauche_finJuillet;32;Daucus_carota;1422;Syritta_pipiens;1
1762;Sc_Fauche_finJuillet;32;Daucus_carota;1423;Syritta_pipiens;1
1763;Sc_Fauche_finJuillet;32;Daucus_carota;1424;Lasioglossum_spec.;1
1764;Sc_Fauche_finJuillet;32;Daucus_carota;1425;Syritta_pipiens;3
1765;Sc_Fauche_finJuillet;32;Daucus_carota;1426;Andrena_flavipes;2
1766;Sc_Fauche_finJuillet;32;Daucus_carota;1427;Syritta_pipiens;3
1767;Sc_Fauche_finJuillet;32;Daucus_carota;1428;Hylaeus_spec.;1
1768;Reaumur_Fauche_finJuillet_Q1;4;Achillea_millefolium;1438;Eristalis_arbustorum;1
1769;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1429;Polyommatus_icarus;2
1770;Reaumur_Fauche_finJuillet_Q1;3;Cichorium_intybus;1432;Halictus_scabiosae;1
1771;Reaumur_Fauche_finJuillet_Q1;2;Cirsium_arvense;1431;Bombus_lapidarius;1
1772;Reaumur_Fauche_finJuillet_Q1;11;Daucus_carota;1438;Eristalis_arbustorum;1
1773;Reaumur_Fauche_finJuillet_Q1;3;Tanacetum_vulgare;;No;0
1774;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1430;Bombus_lapidarius;3
1775;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1431;Bombus_lapidarius;2
1776;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1433;Bombus_lapidarius;2
1777;Reaumur_Fauche_finJuillet_Q1;3;Cichorium_intybus;1434;Bombus_lapidarius;1
1778;Reaumur_Fauche_finJuillet_Q1;2;Cirsium_arvense;1434;Bombus_lapidarius;2
1779;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1434;Bombus_lapidarius;2
1780;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1435;Bombus_lapidarius;3
1781;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1436;Bombus_lapidarius;3
1782;Reaumur_Fauche_finJuillet_Q1;8;Centaurea_jacea;1437;Bombus_lapidarius;2
1783;Reaumur_Fauche_finJuillet_Q2;1;Achillea_millefolium;;No;0
1784;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1439;Hylaeus_spec.;1
1785;Reaumur_Fauche_finJuillet_Q2;25;Daucus_carota;1440;Eristalis_arbustorum;5
1786;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1441;Bombus_lapidarius;4
1787;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1442;Hylaeus_spec.;2
1788;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1443;Lasioglossum_spec.;2
1789;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1444;Hylaeus_spec.;2
1790;Reaumur_Fauche_finJuillet_Q2;25;Daucus_carota;1445;Hylaeus_spec.;4
1791;Reaumur_Fauche_finJuillet_Q2;25;Daucus_carota;1446;Syritta_pipiens;2
1792;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1447;Chelostoma_rapunculi;1
1793;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1448;Lasioglossum_spec.;3
1794;Reaumur_Fauche_finJuillet_Q2;25;Daucus_carota;1449;Syritta_pipiens;5
1795;Reaumur_Fauche_finJuillet_Q2;25;Daucus_carota;1450;Syritta_pipiens;2
1796;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1451;Heriades_truncorum;1
1797;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1452;Lasioglossum_spec.;1
1798;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1453;Hylaeus_spec.;2
1799;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1454;Anthophila_indet.;3
1800;Reaumur_Fauche_finJuillet_Q2;20;Cirsium_arvense;1455;Anthophila_indet.;2
1801;Creche_Fauche_finJuillet_Q1;34;Achillea_millefolium;;No;0
1802;Creche_Fauche_finJuillet_Q1;3;Trifolium_repens;;No;0
1803;Creche_Fauche_finJuillet_Q2;14;Hypochaeris_radicata;1456;Heriades_truncorum;1
1804;Creche_Fauche_finJuillet_Q2;2;Jacobaea_vulgaris;1457;Syrphus_spec.;1
